絵葉書<div class="hint">postcard</div>,えはがき,postcard,<ruby>友達<rt>ともだち</rt></ruby>から <ruby>絵葉書<rt>えはがき</rt></ruby>が <ruby>届<rt>とど</rt></ruby>きました。,I received a postcard from my friend.,noun
葉書<div class="hint">postcard</div>,はがき,postcard,<ruby>家族<rt>かぞく</rt></ruby>に <ruby>葉書<rt>はがき</rt></ruby>を <ruby>書<rt>か</rt></ruby>いています。,I'm writing a postcard to my family.,noun
のり<div class="hint">glue; starch</div>,のり,glue; starch,のりで２ <ruby>枚<rt>まい</rt></ruby>の <ruby>紙<rt>かみ</rt></ruby>を <ruby>貼<rt>は</rt></ruby>り <ruby>合<rt>あ</rt></ruby>わせた。,I glued two sheets of paper together.,noun
吸う<div class="hint">inhale; suck</div>,すう,inhale; suck,<ruby>彼<rt>かれ</rt></ruby>は <ruby>大<rt>おお</rt></ruby>きく <ruby>息<rt>いき</rt></ruby>を <ruby>吸<rt>す</rt></ruby>った。,He took a deep breath.,verb
胃<div class="hint">stomach</div>,い,stomach,<ruby>昨日<rt>きのう</rt></ruby>から <ruby>胃<rt>い</rt></ruby>が <ruby>痛<rt>いた</rt></ruby>い。,I've had a stomach ache since yesterday.,noun
血<div class="hint">blood (colloquial)</div>,ち,blood (colloquial),<ruby>血<rt>ち</rt></ruby>が <ruby>出<rt>で</rt></ruby>ていますよ。,You're bleeding.,noun
内容<div class="hint">content</div>,ないよう,content,この <ruby>本<rt>ほん</rt></ruby>の <ruby>内容<rt>ないよう</rt></ruby>を <ruby>説明<rt>せつめい</rt></ruby>してください。,Please explain the content of this book.,noun
バスケットボール<div class="hint">basketball</div>,ばすけっとぼーる,basketball,<ruby>姉<rt>あね</rt></ruby>はバスケットボールの <ruby>選手<rt>せんしゅ</rt></ruby>です。,My big sister's a basketball player.,noun
背景<div class="hint">background; backdrop</div>,はいけい,background; backdrop,<ruby>事件<rt>じけん</rt></ruby>の <ruby>背景<rt>はいけい</rt></ruby>に <ruby>何<rt>なに</rt></ruby>があったのだろう。,I wonder what was behind the incident.,noun
背中<div class="hint">(one's) back</div>,せなか,(one's) back,<ruby>背中<rt>せなか</rt></ruby>がかゆい。,My back itches.,noun
骨<div class="hint">bone</div>,ほね,bone,<ruby>彼<rt>かれ</rt></ruby>は <ruby>足<rt>あし</rt></ruby>の <ruby>骨<rt>ほね</rt></ruby>を <ruby>折<rt>お</rt></ruby>りました。,He broke a bone in his foot.,noun
どきどき<div class="hint">feel excited; feel nervous</div>,どきどき,feel excited; feel nervous,<ruby>彼女<rt>かのじょ</rt></ruby>に <ruby>会<rt>あ</rt></ruby>うとどきどきします。,I feel nervous when I see her.,adverb
滑る<div class="hint">slide; slip</div>,すべる,slide; slip,<ruby>彼<rt>かれ</rt></ruby>は <ruby>雪<rt>ゆき</rt></ruby>の <ruby>上<rt>うえ</rt></ruby>を <ruby>滑<rt>すべ</rt></ruby>った。,He slipped on the snow.,verb
折れる<div class="hint">break; snap</div>,おれる,break; snap,<ruby>強風<rt>きょうふう</rt></ruby>で <ruby>木<rt>き</rt></ruby>の <ruby>枝<rt>えだ</rt></ruby>が <ruby>折<rt>お</rt></ruby>れた。,A tree branch broke in the strong wind.,verb
折る<div class="hint">break (something); fold (something)</div>,おる,break (something); fold (something),<ruby>祖父<rt>そふ</rt></ruby>は <ruby>足<rt>あし</rt></ruby>の <ruby>骨<rt>ほね</rt></ruby>を <ruby>折<rt>お</rt></ruby>りました。,My grandfather broke a bone in his foot.,verb
再来年<div class="hint">the year after next</div>,さらいねん,the year after next,<ruby>次<rt>つぎ</rt></ruby>のオリンピックは <ruby>再来年<rt>さらいねん</rt></ruby>です。,The next Olympics will be held the year after next.,noun
サンドイッチ<div class="hint">sandwich</div>,さんどいっち,sandwich,<ruby>今日<rt>きょう</rt></ruby>のお <ruby>昼<rt>ひる</rt></ruby>はサンドイッチです。,We're having sandwiches for lunch.,noun
再会<div class="hint">meeting again; reunion</div>,さいかい,meeting again; reunion,<ruby>彼<rt>かれ</rt></ruby>らは <ruby>互<rt>たが</rt></ruby>いに <ruby>再会<rt>さいかい</rt></ruby>を <ruby>喜<rt>よろこ</rt></ruby>んだの。,They were both very happy to see each other again.,verbal noun
再び<div class="hint">again; a second time</div>,ふたたび,again; a second time,<ruby>彼<rt>かれ</rt></ruby>は <ruby>再<rt>ふたた</rt></ruby>びここに <ruby>戻<rt>もど</rt></ruby>ってきた。,He came back here once again.,adverb
再来月<div class="hint">the month after next</div>,さらいげつ,the month after next,<ruby>再来月<rt>さらいげつ</rt></ruby>まで <ruby>予約<rt>よやく</rt></ruby>でいっぱいです。,We're fully booked until the month after the next.,noun
にこにこ<div class="hint">smile</div>,にこにこ,smile,<ruby>彼女<rt>かのじょ</rt></ruby>はいつもにこにこしています。,She's always smiling.,adverb
放送<div class="hint">broadcasting</div>,ほうそう,broadcasting,その <ruby>番組<rt>ばんぐみ</rt></ruby>は <ruby>来週<rt>らいしゅう</rt></ruby> <ruby>放送<rt>ほうそう</rt></ruby>されます。,The program will be broadcast next week.,verbal noun
仮名<div class="hint">kana</div>,かな,kana,お <ruby>名前<rt>なまえ</rt></ruby>に <ruby>仮名<rt>かな</rt></ruby>を <ruby>振<rt>ふ</rt></ruby>ってください。,Please write the pronunciation of your name in kana.,noun
鏡<div class="hint">mirror</div>,かがみ,mirror,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>鏡<rt>かがみ</rt></ruby>を <ruby>見<rt>み</rt></ruby>て <ruby>髪<rt>かみ</rt></ruby>を <ruby>直<rt>なお</rt></ruby>した。,She looked in the mirror and fixed her hair.,noun
悲しむ<div class="hint">feel sad; lament</div>,かなしむ,feel sad; lament,<ruby>父<rt>ちち</rt></ruby>は <ruby>友<rt>とも</rt></ruby>だちの <ruby>死<rt>し</rt></ruby>を <ruby>悲<rt>かな</rt></ruby>しんでいます。,My father is grieving for his friend's death.,verb
ウール<div class="hint">wool</div>,うーる,wool,このウールのセーターは <ruby>暖<rt>あたた</rt></ruby>かい。,This wool sweater is warm.,noun
美術館<div class="hint">art museum</div>,びじゅつかん,art museum,<ruby>昨日<rt>きのう</rt></ruby>、 <ruby>美術館<rt>びじゅつかん</rt></ruby>に <ruby>行<rt>い</rt></ruby>きました。,I went to the museum yesterday.,noun
美人<div class="hint">beautiful woman</div>,びじん,beautiful woman,<ruby>彼<rt>かれ</rt></ruby>のお <ruby>母<rt>かあ</rt></ruby>さんは <ruby>美人<rt>びじん</rt></ruby>です。,His mother's a beautiful woman.,noun
美容院<div class="hint">hair salon</div>,びよういん,hair salon,<ruby>父<rt>ちち</rt></ruby>は <ruby>美容<rt>びよう</rt></ruby> <ruby>院<rt>いん</rt></ruby>で <ruby>髪<rt>かみ</rt></ruby>を <ruby>切<rt>き</rt></ruby>ります。,My father has his hair cut at a hair salon.,noun
博物館<div class="hint">museum</div>,はくぶつかん,museum,<ruby>昨日<rt>きのう</rt></ruby>、 <ruby>車<rt>くるま</rt></ruby>の <ruby>博物館<rt>はくぶつかん</rt></ruby>に <ruby>行<rt>い</rt></ruby>った。,I went to the car museum yesterday.,noun
コーラ<div class="hint">cola; coke</div>,こーら,cola; coke,<ruby>私<rt>わたし</rt></ruby>の <ruby>兄<rt>あに</rt></ruby>はコーラが <ruby>好<rt>す</rt></ruby>きだ。,My older brother likes cola.,noun
免許証<div class="hint">license</div>,めんきょしょう,license,<ruby>免許<rt>めんきょ</rt></ruby> <ruby>証<rt>しょう</rt></ruby>を <ruby>見<rt>み</rt></ruby>せてください。,Please show me your license.,noun
伝言<div class="hint">message</div>,でんごん,message,<ruby>課長<rt>かちょう</rt></ruby>から <ruby>伝言<rt>でんごん</rt></ruby>があります。,There's a message from the section chief.,verbal noun
鳴る<div class="hint">sound; ring</div>,なる,sound; ring,<ruby>今朝<rt>けさ</rt></ruby>、５ <ruby>時<rt>じ</rt></ruby>に <ruby>電話<rt>でんわ</rt></ruby>が <ruby>鳴<rt>な</rt></ruby>った。,The phone rang at five o'clock this morning.,verb
トイレットペーパー<div class="hint">toilet paper</div>,といれっとぺーぱー,toilet paper,トイレットペーパーを <ruby>交換<rt>こうかん</rt></ruby>しました。,I changed the toilet paper.,noun
鳴く<div class="hint">sing; cry (of animals)</div>,なく,sing; cry (of animals),どこかでネコが <ruby>鳴<rt>な</rt></ruby>いている。,A cat is meowing somewhere.,verb
卵<div class="hint">egg</div>,たまご,egg,ニワトリは <ruby>卵<rt>たまご</rt></ruby>を <ruby>産<rt>う</rt></ruby>みます。,Chickens lay eggs.,noun
駐車場<div class="hint">parking area; parking lot</div>,ちゅうしゃじょう,parking area; parking lot,<ruby>車<rt>くるま</rt></ruby>は <ruby>駐車<rt>ちゅうしゃ</rt></ruby> <ruby>場<rt>じょう</rt></ruby>に <ruby>止<rt>と</rt></ruby>めてください。,Please park your car in the parking lot.,noun
騒ぐ<div class="hint">make a noise; make a racket</div>,さわぐ,make a noise; make a racket,<ruby>電車<rt>でんしゃ</rt></ruby>の <ruby>中<rt>なか</rt></ruby>で <ruby>騒<rt>さわ</rt></ruby>がないでください。,Please don't make a racket in the train.,verb
ハム<div class="hint">ham</div>,はむ,ham,ハムサンドをください。,Can I have a ham sandwich; please?,noun
刺す<div class="hint">sting; stab</div>,さす,sting; stab,<ruby>虫<rt>むし</rt></ruby>に <ruby>腕<rt>うで</rt></ruby>を <ruby>刺<rt>さ</rt></ruby>されました。,I got an insect bite on my arm.,verb
刺身<div class="hint">sliced raw fish or meat</div>,さしみ,sliced raw fish or meat,<ruby>私<rt>わたし</rt></ruby>は <ruby>刺身<rt>さしみ</rt></ruby>は <ruby>食<rt>た</rt></ruby>べません。,I don't eat sashimi.,noun
激しい<div class="hint">violent; intense</div>,はげしい,violent; intense,<ruby>激<rt>はげ</rt></ruby>しい <ruby>雨<rt>あめ</rt></ruby>が <ruby>降<rt>ふ</rt></ruby>っています。,It's raining heavily.,adjective
いちご<div class="hint">strawberry</div>,いちご,strawberry,このいちごはとても <ruby>甘<rt>あま</rt></ruby>い。,This strawberry is very sweet.,noun
倒す<div class="hint">knock down; overthrow</div>,たおす,knock down; overthrow,そのスキーヤーはポールを <ruby>倒<rt>たお</rt></ruby>した。,The skier knocked the pole down.,verb
面倒<div class="hint">troublesome; difficult</div>,めんどう,troublesome; difficult,<ruby>会社<rt>かいしゃ</rt></ruby>で <ruby>面倒<rt>めんどう</rt></ruby>なことが <ruby>起<rt>お</rt></ruby>こったの。,There was some trouble at the office.,adjectival noun
柔らか<div class="hint">soft; gentle</div>,やわらか,soft; gentle,<ruby>彼<rt>かれ</rt></ruby>の <ruby>声<rt>こえ</rt></ruby>は <ruby>柔<rt>やわ</rt></ruby>らかだ。,His voice is soft.,adjectival noun
柔らかい<div class="hint">soft; gentle</div>,やわらかい,soft; gentle,<ruby>柔<rt>やわ</rt></ruby>らかい <ruby>日差<rt>ひざ</rt></ruby>しが <ruby>気持<rt>きも</rt></ruby>ちいいね。,Soft sunlight feels pleasant.,adjective
カレーライス<div class="hint">curry rice</div>,かれーらいす,curry rice,<ruby>子供<rt>こども</rt></ruby>はカレーライスが <ruby>好<rt>す</rt></ruby>きです。,Kids like curry and rice.,noun
引っ張る<div class="hint">pull; drag</div>,ひっぱる,pull; drag,<ruby>娘<rt>むすめ</rt></ruby>が <ruby>私<rt>わたし</rt></ruby>の <ruby>手<rt>て</rt></ruby>を <ruby>引<rt>ひ</rt></ruby>っ <ruby>張<rt>ぱ</rt></ruby>った。,My daughter tugged on my hand.,verb
緊張<div class="hint">tension; strain</div>,きんちょう,tension; strain,<ruby>彼<rt>かれ</rt></ruby>は <ruby>緊張<rt>きんちょう</rt></ruby>していたな。,He was nervous.,verbal noun
出張<div class="hint">business trip</div>,しゅっちょう,business trip,<ruby>部長<rt>ぶちょう</rt></ruby>は <ruby>京都<rt>きょうと</rt></ruby>に <ruby>出張<rt>しゅっちょう</rt></ruby> <ruby>中<rt>ちゅう</rt></ruby>です。,The manager is on a business trip to Kyoto.,verbal noun
キャッシュカード<div class="hint">cash card</div>,きゃっしゅかーど,cash card,キャッシュカードでお <ruby>金<rt>かね</rt></ruby>を <ruby>下<rt>お</rt></ruby>ろした。,I withdrew some money with my cash card.,noun
突き当たる<div class="hint">run into; come to the end (of a road)</div>,つきあたる,run into; come to the end (of a road),<ruby>突<rt>つ</rt></ruby>き <ruby>当<rt>あ</rt></ruby>たったら <ruby>右<rt>みぎ</rt></ruby>に <ruby>曲<rt>ま</rt></ruby>がってください。,Please turn right when the street ends.,verb
突き当たり<div class="hint">end of a street</div>,つきあたり,end of a street,この <ruby>先<rt>さき</rt></ruby>は <ruby>突<rt>つ</rt></ruby>き <ruby>当<rt>あ</rt></ruby>たりです。,You'll hit the end of the road.,noun
弾く<div class="hint">play (instruments)</div>,ひく,play (instruments),<ruby>彼<rt>かれ</rt></ruby>はギターを <ruby>弾<rt>ひ</rt></ruby>きます。,He plays the guitar.,verb
丸い<div class="hint">round</div>,まるい,round,<ruby>地球<rt>ちきゅう</rt></ruby>は <ruby>丸<rt>まる</rt></ruby>い。,The earth is round.,adjective
ぐらぐら<div class="hint">shaky; unstable</div>,ぐらぐら,shaky; unstable,<ruby>地震<rt>じしん</rt></ruby>で <ruby>家<rt>いえ</rt></ruby>がぐらぐらと <ruby>揺<rt>ゆ</rt></ruby>れた。,The house shook because of the earthquake.,adverb
丸<div class="hint">circle; round</div>,まる,circle; round,<ruby>紙<rt>かみ</rt></ruby>に <ruby>大<rt>おお</rt></ruby>きな <ruby>丸<rt>まる</rt></ruby>を <ruby>描<rt>か</rt></ruby>きました。,I drew a big circle on the paper.,noun
絶対<div class="hint">absolutely; never</div>,ぜったい,absolutely; never,そんなことは <ruby>絶対<rt>ぜったい</rt></ruby>できないよ。,I can never ever do such a thing.,adverb
機嫌<div class="hint">mood; health</div>,きげん,mood; health,<ruby>彼女<rt>かのじょ</rt></ruby>は <ruby>大変<rt>たいへん</rt></ruby> <ruby>機嫌<rt>きげん</rt></ruby>がいいね。,She is in a very good mood.,noun
ジャム<div class="hint">jam</div>,じゃむ,jam,このイチゴでジャムを <ruby>作<rt>つく</rt></ruby>りましょう。,Let's make jam from these strawberries.,noun
大抵<div class="hint">generally; mostly</div>,たいてい,generally; mostly,<ruby>朝食<rt>ちょうしょく</rt></ruby>は <ruby>大抵<rt>たいてい</rt></ruby>７ <ruby>時<rt>じ</rt></ruby> <ruby>頃<rt>ごろ</rt></ruby>に <ruby>食<rt>た</rt></ruby>べます。,I usually eat breakfast around seven o'clock.,adverb
大勢<div class="hint">large numbers; a lot of (people)</div>,おおぜい,large numbers; a lot of (people),<ruby>大勢<rt>おおぜい</rt></ruby>で <ruby>食事<rt>しょくじ</rt></ruby>に <ruby>出<rt>で</rt></ruby>かけました。,We went out to eat in a large group.,noun
姿勢<div class="hint">posture; attitude</div>,しせい,posture; attitude,あの <ruby>子<rt>こ</rt></ruby>はいつも <ruby>姿勢<rt>しせい</rt></ruby>が <ruby>悪<rt>わる</rt></ruby>い。,That kid always has bad posture.,noun
姿<div class="hint">figure; appearance</div>,すがた,figure; appearance,<ruby>遠<rt>とお</rt></ruby>くに <ruby>彼女<rt>かのじょ</rt></ruby>の <ruby>姿<rt>すがた</rt></ruby>が <ruby>見<rt>み</rt></ruby>えた。,I saw her figure from a distance.,noun
スリッパ<div class="hint">slippers</div>,すりっぱ,slippers,スリッパをはいてください。,Please wear slippers.,noun
恐ろしい<div class="hint">terrible; awful</div>,おそろしい,terrible; awful,<ruby>昨夜<rt>ゆうべ</rt></ruby> <ruby>恐<rt>おそ</rt></ruby>ろしい <ruby>夢<rt>ゆめ</rt></ruby>を <ruby>見<rt>み</rt></ruby>た。,I had a terrible dream last night.,adjective
